,wheat_mass,Longitude,Latitude
5216,7815.6,5.58543821372495,48.777590532915255
5217,7809.5,5.58544828613168,48.77757915425376
5218,8207.2,5.585457998809597,48.777568249700735
5219,7860.3,5.585468251080732,48.77755698956197
5220,7640.6,5.585478863080678,48.77754572942069
5221,8138.7,5.585489295216219,48.77753446927687
5222,6767.0,5.585499547487355,48.77752309060267
5223,7021.2,5.585509799758491,48.77751171192588
5224,7879.2,5.585520052029625,48.77750033324652
5225,7067.3,5.585530124436353,48.777488954564575
5226,6350.1,5.585540196843083,48.77747769440803
5227,7104.5,5.585550628978624,48.77746643424896
5228,7141.1,5.5855610611141655,48.77745505555933
5229,6970.8,5.585571313385301,48.77744367686712
5230,7192.3,5.585581565656436,48.777432416700414
5231,6863.0,5.585591817927571,48.77742115653119
5232,7015.4,5.5856018903343,48.77740989635943
5233,7213.9,5.585611782876623,48.77739899176964
5234,6871.6,5.585622035147759,48.7773878501211
5235,7299.2,5.585631927690082,48.77737682699832
5236,7095.5,5.5856420000968106,48.77736580387309
5237,7352.0,5.585651892639135,48.777354780745455
5238,7005.7,5.585661965045863,48.77734387614369
5239,6894.9,5.585672037452593,48.77733285301124
5240,7358.2,5.585681750130511,48.77732182987637
5241,7203.4,5.58569182253724,48.77731092526744
5242,7556.9,5.585701715079563,48.77730002065616
5243,7320.5,5.585711787486292,48.77728899751408
5244,7718.7,5.585721680028615,48.77727797436957
5245,8040.0,5.585731572570938,48.77726695122265
5246,7606.1,5.585741644977667,48.777256046601806
5247,7304.0,5.585751357655585,48.7772451419786
5248,7633.2,5.585761430062314,48.77723411882446
5249,7396.9,5.585771502469044,48.77722309566791
5250,7425.2,5.585781395011368,48.777212191037535
5251,7575.9,5.585791467418097,48.7772012864048
5252,7365.3,5.585801539824826,48.77719026324103
5253,7488.4,5.585811432367149,48.77717912154617
5254,7263.1,5.585821145045067,48.77716786132012
5255,7103.9,5.58583103758739,48.77715683814903
5256,7096.3,5.585841109994119,48.77714581497551
5257,7209.6,5.585851002536442,48.77713479179956
5258,7239.6,5.585861254807577,48.77712376862119
5259,7506.6,5.585871147349901,48.77711274544041
5260,7719.4,5.585881219756629,48.77710172225721
5261,7560.5,5.585891292163359,48.77709081760047
5262,7497.0,5.585901544434495,48.77707979441245
5263,7546.9,5.585911436976818,48.77706877122201
5264,7641.6,5.585921149654736,48.77705786655811
5265,7170.2,5.585931222061465,48.77704684336285
5266,7648.0,5.585941114603788,48.77703570163616
5267,7318.9,5.585951007146111,48.77702467843604
5268,7004.8,5.58596107955284,48.777013655233496
5269,8040.1,5.585970792230757,48.77700251349943
5270,7458.4,5.585980864637486,48.77699149029202
5271,7424.0,5.585990937044217,48.7769804670822
5272,7140.3,5.586001189315351,48.77696956239911
5273,7464.5,5.586011621450892,48.776958657713664
5274,7469.1,5.586021693857622,48.77694763449663
5275,7414.7,5.586031406535539,48.776936611277165
5276,7365.2,5.586041299077862,48.776925469526006
5277,7754.0,5.586051371484592,48.77691432777237
5278,9470.5,5.586059465382856,48.77690555660286
5280,7395.2,5.58607151629805,48.77689216278704
5281,7725.6,5.586081408840373,48.776881139555385
5282,7049.0,5.586091301382696,48.77686999779191
5283,7150.7,5.586101553653831,48.77685897455542
5284,7497.7,5.5861116260605606,48.77684795131648
5285,7107.1,5.586122058196102,48.77683680954563
5286,7409.3,5.586131950738425,48.77682566777232
5287,7031.4,5.586141843280748,48.77681452599653
5288,7579.4,5.586151735823071,48.77680326568871
5289,7276.7,5.586161808229802,48.77679224243754
5290,6983.5,5.586171880636531,48.77678121918396
5291,7146.7,5.58618195304326,48.77677019592795
5292,7353.9,5.586192205314394,48.776758935610175
5293,7415.3,5.58620245758553,48.77674779381958
5294,6993.0,5.5862123501278536,48.77673665202651
5295,6896.1,5.586222422534583,48.77672562876072
5296,7433.5,5.586232494941312,48.77671460549251
5297,7241.8,5.586242567348041,48.77670346369207
5298,6902.0,5.586252459890364,48.77669232188916
5299,7215.7,5.586262532297094,48.77668118008378
5300,7454.5,5.586272784568228,48.77667015680581
5301,6935.4,5.5862830368393634,48.77665913352541
5302,6827.7,5.586292929381687,48.77664787318273
5303,7163.6,5.586303001788416,48.77663673136748
5304,7231.4,5.58631289433074,48.77662570807975
5305,7054.8,5.586323146601875,48.77661468478959
5306,7116.7,5.58633339887301,48.77660366149702
5307,7122.3,5.586343471279739,48.77659240114189
5308,6886.0,5.586353363822062,48.776581259314334
5309,7376.7,5.586363256364385,48.776570236014415
5310,6931.7,5.586373148906709,48.776559094181934
5311,6603.8,5.586383221313438,48.77654807087716
5312,6957.4,5.586393293720168,48.77653704756996
5313,7332.6,5.586403545991302,48.77652590573011
5314,6723.8,5.586413798262438,48.77651488241804
5315,6663.1,5.586423870669166,48.77650374057328
5316,7516.7,5.58643376321149,48.77649271725634
5317,7196.6,5.586443655753814,48.776481456876326
5318,7301.4,5.586453548296137,48.77647031502414
5319,6948.0,5.586463620702865,48.776459173169485
5320,7234.0,5.586473693109595,48.77644803131235
5321,7188.1,5.5864839453807305,48.77643700798319
5322,6879.8,5.586494197651866,48.77642586612114
5323,7064.9,5.586504449923001,48.7764148427871
5324,7241.2,5.586514342465324,48.776403700920135
5325,7203.0,5.586524414872053,48.77639267758122
5326,6877.2,5.586534307414376,48.77638153570934
5327,7465.7,5.586544379821105,48.77637039383498
5328,6569.5,5.586554452227834,48.77635925195815
5329,6388.0,5.586564524634564,48.77634811007884
5330,6961.2,5.5865745970412926,48.77633684966639
5331,7054.5,5.586584849312429,48.77632594484351
5332,6580.6,5.586594921719158,48.7763148029568
5333,6804.8,5.586604994125886,48.77630366106763
5334,6624.1,5.586615066532616,48.77629263770675
5335,6716.3,5.58662495907494,48.77628149581266
5336,6746.5,5.586635031481669,48.7762703539161
5337,6676.9,5.586645283752803,48.77625933054792
5338,6903.3,5.586655176295127,48.776248188646434
5339,6464.8,5.586665428566263,48.77623704674247
5340,6738.2,5.58667514124418,48.77622578630511
5341,7072.1,5.586685033786503,48.77621476292714
5342,6686.9,5.586695286057639,48.776203858077736
5343,6151.5,5.586705358464368,48.77619295322596
5344,6027.6,5.586715251006691,48.77618216690285
5352,6495.7,5.5866555360239385,48.77609658742198
5353,7089.8,5.586641866329091,48.77611069263732
5354,7540.9,5.586628196634246,48.776124797848695
5355,8155.1,5.58661578599024,48.77613831040041
5356,7179.4,5.58660265588861,48.77615229707292
5357,7068.8,5.58659132443104,48.77616628374152
5358,8494.1,5.586579453380252,48.77617896656478
5359,8390.8,5.586567222600652,48.77619176791584
5360,7206.6,5.58655553141427,48.77620504338756
5361,7365.9,5.586543480499077,48.77621784473197
5362,7343.2,5.586532149041506,48.77623088313496
5363,7741.1,5.586520997448342,48.77624380300368
5364,7456.6,5.586509486126365,48.77625672286907
5365,7303.0,5.58649707548236,48.776269287138646
5366,7344.8,5.586485024567166,48.776282206997465
5367,7876.5,5.586473872974001,48.77629429713758
5368,8245.9,5.586462901245243,48.77630662433626
5369,8104.8,5.58645121005886,48.77631918859335
5370,8305.4,5.586440418194508,48.77633139725524
5371,8450.6,5.586429446465749,48.77634384297547
5372,8119.9,5.586418294872584,48.77635628869261
5373,7987.2,5.586406783550609,48.77636897146786
5374,7607.4,5.586395092364226,48.77638165423991
5375,7851.9,5.586383221313438,48.776394337008746
5376,8306.1,5.586372069720273,48.77640725683539
5377,7860.5,5.586360558398297,48.776419939597766
5378,7558.5,5.586349047076321,48.77643262235693
5379,7926.2,5.586337535754344,48.77644530511289
5380,7867.1,5.5863256647035575,48.776457987865655
5381,7873.9,5.586314333245987,48.7764704335545
5382,7787.1,5.586303181652823,48.77648287924026
5383,7642.0,5.586291850195252,48.77649556198352
5384,8048.9,5.586280518737681,48.776508007663054
5385,7607.6,5.586269187280111,48.77652057186974
5386,8240.6,5.586258035686946,48.776532780482654
5387,7713.6,5.586246704229376,48.77654534468313
5388,7687.9,5.586235372771806,48.77655779035032
5389,8261.3,5.586223861449829,48.776570117484304
5390,8414.7,5.586212709856665,48.77658268167543
5391,7684.8,5.586201378399094,48.776595127333366
5392,7642.7,5.586190046941524,48.77660757298821
5393,8214.8,5.586178535619548,48.77661990010997
5394,7766.0,5.586167384026384,48.77663246428864
5395,7896.8,5.586156052568813,48.77664490993424
5396,8028.3,5.586144900975649,48.776657474106656
5397,8042.2,5.586133569518078,48.77666980121616
5398,8105.0,5.586122597789319,48.77668189126292
5399,7684.3,5.5861114461961545,48.77669421836643
5400,8744.5,5.586099755009774,48.776706782526496
5401,8674.3,5.5860887832810135,48.77671899109413
5402,8484.3,5.586077451823444,48.776731555248006
5403,8432.2,5.586066120365874,48.77674388233932
5404,8073.7,5.586054968772709,48.77675644648696
5405,7568.1,5.586043637315139,48.77676889210182
5406,7106.9,5.586032665586379,48.77678133771358
5407,7320.0,5.586021513993215,48.776793901851846
5408,6401.6,5.586012880501734,48.77680717716434
5409,6125.3,5.586006585247528,48.77682116365049
5410,6418.4,5.586001908772976,48.77683550572122
5411,6632.2,5.5859983114848575,48.77684996631732
5412,6373.4,5.585993994739116,48.77686407132097
5413,6670.3,5.585986260569664,48.77687770220309
5414,6863.7,5.585976188162935,48.77689085896407
5415,7216.1,5.585966295620611,48.77690377866292
5416,7581.6,5.5859567628071,48.776916935417056
5417,7560.9,5.585946150807152,48.77692961805066
5418,7245.0,5.585935538807206,48.77694230068106
5419,7505.0,5.5859240274852295,48.77695474624984
5420,7517.0,5.585912516163253,48.7769673103447
5421,7382.6,5.585901364570089,48.77697963737812
5422,6932.9,5.585890033112518,48.77699220146676
5423,7723.9,5.585878521790542,48.77700464702316
5424,7956.9,5.58586683060416,48.77701685551836
5425,7780.2,5.585854959553371,48.77702941959768
5426,7522.2,5.585842908638178,48.77704186514485
5427,7331.1,5.585830857722985,48.77705442921792
5428,7950.7,5.585819346401008,48.777067111816784
5429,8422.2,5.585808014943437,48.77707967588353
5430,7807.6,5.585796323757056,48.777092595533794
5431,7968.4,5.585784632570673,48.77710527812302
5432,8366.2,5.585772761519886,48.77711796070904
5433,8016.6,5.585760710604691,48.77713040623426
5434,9035.6,5.5857490194183095,48.777143088813936
5435,8914.3,5.585737148367521,48.77715553433293
5436,8407.9,5.585725097452327,48.77716809837754
5437,9124.2,5.585713226401539,48.77718054389034
5438,8884.3,5.585700815757534,48.7771928708714
5439,8803.8,5.585687325927093,48.77720472373495
5440,7907.3,5.585672936774621,48.77721610248132
5441,7863.5,5.585657828164528,48.7772271256394
5442,7903.5,5.585642179961217,48.777237911737984
5443,6760.5,5.585627790808747,48.77724929047683
5444,6930.9,5.585615020435929,48.77726149891253
5445,6719.5,5.585602429927517,48.77727394440216
5446,7105.9,5.585590379012324,48.77728638988871
5447,7411.0,5.585578867690347,48.77729919095737
5448,6774.4,5.585567895961589,48.77731246613624
5449,6855.5,5.585557283961641,48.7773260968966
5450,6968.8,5.585547211554913,48.777339964709874
5451,7345.6,5.585537858605807,48.77735430663239
5452,7354.1,5.5855288653855135,48.7773690041355
5453,7084.9,5.585519332572002,48.77738382016251
5454,7347.4,5.585508180978837,48.7773974509035
5455,7802.8,5.585496669656861,48.77741120016892
5456,7467.7,5.585484618741667,48.77742483090248
5457,7612.3,5.585472028233255,48.77743834310426
5458,7805.4,5.585459077996032,48.77745161824633
5459,7631.8,5.585445947894402,48.77746465632887
5460,7340.4,5.585432817792774,48.77747781293601
5461,7342.9,5.585420047419956,48.77749096953969
5462,7361.7,5.585407456911546,48.777504244667846
5463,7411.2,5.585395226131944,48.77751775684825
5464,7008.1,5.585383175216751,48.77753126902501
5465,7107.5,5.585371304165964,48.77754489972597
5466,7277.7,5.58535961297958,48.77755853042322
5467,7429.4,5.585347921793199,48.777572161116765
5468,7482.3,5.585336230606817,48.77758567327889
5469,7307.9,5.5853243595560285,48.77759930396508
5470,7859.9,5.585312488505241,48.77761293464755
5471,8434.9,5.585300617454453,48.777626683853946
5472,8103.0,5.5852887464036645,48.77764043305658
5473,7540.5,5.585276875352877,48.777654300783006
5474,8146.2,5.585265004302088,48.77766816850561
5475,8254.7,5.585253492980113,48.777682036224384
5476,7825.3,5.585241621929325,48.77769625952169
5477,8333.2,5.585230110607348,48.77771048281498
5478,8163.8,5.585218419420967,48.77772470610424
5479,8302.0,5.58520690809899,48.77773881086211
5480,8630.5,5.585195037048202,48.77775267856136
5481,8039.3,5.585182986133008,48.77776690183867
5482,7649.1,5.585170035895785,48.7777812436392
5483,7238.0,5.585157445387373,48.77779594101732
5484,7779.9,5.585144675014555,48.77781040133674
5485,7387.6,5.585131904641738,48.77782486165201
5486,7569.8,5.585118954404515,48.7778393219631
5487,7420.3,5.585106903489321,48.77785401932421
5488,8368.1,5.585094492845316,48.77786871668102
5489,6664.7,5.585081902336904,48.777883295506506
5490,9232.3,5.585069671557304,48.77789811138173
5491,9898.4,5.585057260913298,48.77791269019867
5509,8536.5,5.585665202605169,48.77714771143563
5512,9872.9,5.585704772774463,48.77709484758258
5517,9520.8,5.585778697045279,48.77700132820843
5518,8886.6,5.585795784163838,48.77698188943197
5519,8132.0,5.585814130333238,48.77696209506042
5520,7133.5,5.585831577180607,48.77694218215182
5521,6401.1,5.585848844163571,48.77692250629389
5526,8880.8,5.584829732439862,48.777650389373385
5530,9035.7,5.584791241457004,48.77763723281148
5531,9263.6,5.584779730135027,48.77763296581769
5535,9607.5,5.584731886203064,48.77761530520064
5536,8686.4,5.584718396372622,48.77760985292836
5537,8286.2,5.584704726677776,48.7776047562385
5538,7376.7,5.584688538881246,48.77759882985431
5539,6819.4,5.584671271898282,48.77759254788629
5540,7091.5,5.58465562369497,48.77758638444522
5541,7230.8,5.584640694949283,48.77758045805885
5542,7134.5,5.584625586339189,48.77757476872728
5543,7621.1,5.584611017322313,48.77756919792283
5544,7754.9,5.584596448305436,48.77756350858999
5545,7443.2,5.584580979966531,48.77755746367313
5546,7162.1,5.58456569149203,48.77755189286677
5547,7383.7,5.5845505828819375,48.7775465591154
5548,7255.1,5.58453475481422,48.77754098830781
5549,7722.5,5.5845180274244735,48.777536365722334
5550,7507.9,5.584501479899132,48.77753209871997
5551,7567.0,5.584485112238197,48.77752747613366
5552,7853.8,5.584468744577262,48.777522379435446
5553,7607.3,5.584452736645139,48.77751704568096
5554,7678.8,5.5844369085774215,48.77751183045378
5555,8046.3,5.5844210805097045,48.77750661522607
5556,7988.7,5.584405432306393,48.77750116294197
5557,7361.5,5.584389963967488,48.77749535507348
5558,7704.4,5.584374675492987,48.77748954720432
5559,7644.2,5.584359387018488,48.77748350227856
5560,7587.4,5.584343918679583,48.77747769440803
5561,7329.3,5.584328450340677,48.77747188653682
5562,7804.3,5.584312982001771,48.777466078664936
5563,7296.0,5.584297693527272,48.777460152264375
5564,6778.0,5.584282225188367,48.77745434439114
5565,7365.3,5.584266936713866,48.77744853651723
5566,7236.2,5.584251108646148,48.77744320275489
5567,7134.7,5.584235100714025,48.77743822457619
5568,7029.5,5.584219092781903,48.77743348345316
5569,7421.4,5.584203084849779,48.7774285052735
5570,6893.6,5.584187436646468,48.777423408565234
5571,7131.0,5.584171968307563,48.77741819332834
5572,7575.2,5.584156679833063,48.77741321514716
5573,7625.4,5.584141391358563,48.77740811843735
5574,7777.3,5.584125563290845,48.77740290319886
5575,7457.7,5.584110274816346,48.77739768795983
5576,7979.0,5.584095166206252,48.777392472720265
5577,7960.3,5.584080057596157,48.77738737600834
5578,7568.6,5.584064769121658,48.77738227929591
5579,7817.3,5.58404948064716,48.77737706405474
5580,7788.6,5.584034012308252,48.77737161175658
5581,7452.7,5.584018543969347,48.77736627798605
5582,7357.4,5.5840030756304415,48.77736118127147
5583,8155.1,5.583987787155942,48.77735608455638
5584,7729.7,5.583972318817036,48.77735110636904
5585,8039.5,5.583957210206943,48.77734589112463
5586,7975.1,5.5839417418680375,48.77734055735138
5587,8124.8,5.583926633257943,48.77733522357756
5588,7422.3,5.583911164919038,48.777329889803184
5589,7853.5,5.583896056308944,48.77732455602823
5590,7615.7,5.5838802282412265,48.777319103724366
5591,7889.3,5.583864220309104,48.777313769948265
5592,7969.9,5.583848392241386,48.77730819911485
5593,7058.5,5.583832744038074,48.777302391224026
